id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock,endorheic,glacial_scar,wt_class,wt_depth_m,wind,rain_shadow,dry_interior,season_label,climate_resource_tags
H+02+33,coast,shallow_well,none,none,farmstead,"shallow well, route access",2,33,25.35,1.551,839.1,15.29,sandy coastal,coastal scrub,Coastal sediment,False,none,shallow_well,2.5,open_westerly,False,False,moderate,
H+03+33,coast,shallow_well,none,none,none,no reliable fresh water; poor food; arid interior,3,33,46.86,1.215,818.1,15.16,loam,coastal scrub,Coastal sediment,False,none,shallow_well,6.15,open_westerly,False,False,moderate,
H+04+33,coast,shallow_well,none,none,none,no reliable fresh water; poor food; arid interior,4,33,60.83,1.001,787.2,15.08,loam,coastal scrub,Craton granite/gneiss,False,none,shallow_well,6.32,open_westerly,False,False,moderate,
H+05+33,coast,shallow_well,none,none,none,no reliable fresh water; poor food; arid interior,5,33,76.24,1.264,770.2,15.01,loam,coastal scrub,Craton granite/gneiss,False,none,shallow_well,6.43,open_westerly,False,False,moderate,
H+06+33,farmland,shallow_well,rich,none,village,"strong food, route access",6,33,92.64,0.881,758.0,14.94,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.49,open_westerly,False,False,moderate,
H+07+33,farmland,shallow_well,rich,none,village,"strong food, route access",7,33,116.28,1.119,737.4,14.85,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.63,open_westerly,False,False,moderate,
H+08+33,farmland,shallow_well,rich,none,village,"strong food, route access",8,33,119.98,0.414,709.3,14.9,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.73,open_westerly,False,False,moderate,
H+09+33,grassland,shallow_well,good,pasture,village,"strong food, route access",9,33,120.09,0.423,685.2,14.97,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.78,open_westerly,False,False,moderate,pasture
H+10+33,grassland,shallow_well,good,pasture,village,"strong food, route access",10,33,120.29,0.58,679.7,15.0,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.69,open_westerly,False,False,moderate,pasture
H+11+33,grassland,shallow_well,good,pasture,village,"strong food, route access",11,33,127.2,0.61,685.5,14.92,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.51,open_westerly,False,False,moderate,pasture
H+12+33,grassland,shallow_well,good,pasture,village,"strong food, route access",12,33,134.89,1.3,683.8,14.78,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.34,open_westerly,False,False,moderate,pasture
H+13+33,grassland,shallow_well,good,pasture,village,"strong food, route access",13,33,135.9,1.267,677.0,14.65,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.21,open_westerly,False,False,moderate,pasture
H+14+33,grassland,shallow_well,good,pasture,village,"strong food, route access",14,33,138.02,1.385,672.8,14.48,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.17,open_westerly,False,False,moderate,pasture
H+15+33,grassland,shallow_well,good,pasture,village,"strong food, route access",15,33,134.89,1.489,674.0,14.35,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.34,open_westerly,False,False,moderate,pasture
H+16+33,grassland,shallow_well,good,pasture,village,"strong food, route access",16,33,177.46,1.682,680.2,13.92,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.88,open_westerly,False,False,moderate,pasture
H+17+33,grassland,shallow_well,good,pasture,village,"strong food, route access",17,33,151.86,0.853,660.8,13.96,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,7.39,open_westerly,False,False,moderate,pasture
H+18+33,grassland,shallow_well,good,pasture,village,"strong food, route access",18,33,147.15,3.077,652.2,13.88,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,7.81,open_westerly,False,False,moderate,pasture
H+19+33,farmland,none,rich,none,village,"strong food, route access",19,33,239.47,3.874,710.5,13.19,loam,floodplain farmable,Craton granite/gneiss,False,none,dry,8.19,open_westerly,False,False,moderate,
H+20+33,farmland,none,rich,greenstone_metals,village,"strong food, route access",20,33,355.68,5.742,813.8,12.37,loam,floodplain farmable,Craton granite/gneiss,False,none,dry,8.35,open_westerly,False,False,moderate,
H+21+33,farmland,none,rich,stone,farmstead,strong food,21,33,473.03,9.724,931.3,11.56,loam,floodplain farmable,Craton granite/gneiss,False,none,dry,8.32,open_westerly,False,False,moderate,
H+22+33,forest,none,good,timber;stone,farmstead,adequate food,22,33,591.85,13.685,1047.6,10.77,loam,temperate forest,Craton granite/gneiss,False,none,dry,8.13,open_westerly,False,False,moderate,timber
H+23+33,hills,shallow_well,good,timber,farmstead,adequate food,23,33,724.21,18.663,1184.3,9.89,loam,temperate forest,Craton granite/gneiss,False,none,shallow_well,7.74,windward,False,False,moderate,timber
H+24+33,hills,shallow_well,good,timber;limestone_karst,none,no reliable fresh water; too steep,24,33,856.69,35.699,1327.6,8.96,rocky/lithosol,temperate forest,Suture metamorphic,False,none,shallow_well,7.33,windward,False,False,weak,timber
H+25+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food; too steep,25,33,588.76,44.63,556.2,10.63,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.62,open_westerly,False,False,weak,salt_pans
H+26+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,26,33,588.76,0.0,573.8,10.54,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.75,open_westerly,False,False,weak,salt_pans
H+27+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,27,33,588.76,0.0,563.5,10.47,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.03,open_westerly,False,False,weak,salt_pans
H+28+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,28,33,588.76,0.0,546.6,10.44,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.23,calm_interior,False,True,moderate,salt_pans
H+29+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,29,33,588.76,0.0,541.0,9.63,saline playa,salt flat sparse,Basin sediment,True,moraine,dry,12.2,calm_interior,False,True,moderate,salt_pans
H+30+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,30,33,588.76,0.0,500.8,10.39,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.29,calm_interior,False,True,moderate,salt_pans
H+31+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,31,33,588.76,0.0,476.8,10.38,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.2,calm_interior,False,True,moderate,salt_pans
H+32+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,32,33,588.76,0.0,448.7,10.37,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.1,calm_interior,False,True,moderate,salt_pans
H+33+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,33,33,588.76,0.0,417.7,10.37,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.98,calm_interior,False,True,moderate,salt_pans
H+34+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,34,33,588.76,0.0,399.2,10.37,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.83,calm_interior,False,True,moderate,salt_pans
H+35+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,35,33,588.76,0.0,374.2,10.39,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.88,calm_interior,False,True,moderate,salt_pans
H+36+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,36,33,588.76,0.0,353.5,10.41,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.07,calm_interior,False,True,moderate,salt_pans
H+37+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,37,33,588.76,0.0,345.6,10.43,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.25,calm_interior,False,True,moderate,salt_pans
H+38+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,38,33,588.76,0.0,339.3,10.45,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.49,calm_interior,False,True,moderate,salt_pans
H+39+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,39,33,588.76,0.0,327.2,10.47,saline playa,salt flat sparse,Basin sediment,True,none,dry,12.84,open_westerly,False,True,moderate,salt_pans
H+40+33,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,40,33,588.76,0.0,315.4,10.49,saline playa,salt flat sparse,Basin sediment,True,none,dry,13.31,open_westerly,True,True,moderate,salt_pans
H+41+33,marsh,wetland,modest,clay;peat;evaporite_host,village,"fresh water, adequate food",41,33,588.76,17.4,306.2,10.51,peat/wetland,wetland/marsh,Basin sediment,True,none,marsh,0.8,open_westerly,True,True,moderate,
H+42+33,marsh,wetland,modest,clay;peat;evaporite_host,village,"fresh water, adequate food",42,33,588.76,17.41,300.5,10.52,peat/wetland,wetland/marsh,Basin sediment,True,none,marsh,0.8,open_westerly,True,True,strong,
H+43+33,marsh,wetland,modest,clay;peat;evaporite_host,village,"fresh water, adequate food",43,33,588.76,17.419,304.2,10.53,peat/wetland,wetland/marsh,Basin sediment,True,none,marsh,0.8,open_westerly,True,True,strong,
H+44+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),44,33,66.66,17.403,401.4,13.93,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+45+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),45,33,66.45,17.41,408.9,13.96,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+46+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),46,33,66.28,17.416,401.6,14.03,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+47+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),47,33,66.15,17.42,394.5,14.13,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+48+33,inland_sea,inland_sea,modest,fisheries;evaporite_host,none,open water (lake/inland sea),48,33,66.07,0.022,394.8,14.25,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+49+33,inland_sea,inland_sea,modest,fisheries;evaporite_host,none,open water (lake/inland sea),49,33,66.04,0.021,393.7,14.37,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+50+33,inland_sea,inland_sea,modest,fisheries;evaporite_host,none,open water (lake/inland sea),50,33,66.07,0.02,395.6,14.47,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+51+33,inland_sea,inland_sea,modest,fisheries;evaporite_host,none,open water (lake/inland sea),51,33,66.15,0.02,397.1,14.53,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+52+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),52,33,66.29,17.416,395.9,14.56,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+53+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),53,33,66.46,17.41,396.9,14.57,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+54+33,inland_sea,inland_sea,modest,fisheries;clay;evaporite_host,none,open water (lake/inland sea),54,33,66.67,17.403,399.0,14.58,clay basin,none/ocean,Basin sediment,True,none,marsh,0.0,calm_interior,False,True,strong,fisheries
H+55+33,marsh,wetland,modest,clay;peat;evaporite_host,village,"fresh water, adequate food",55,33,588.76,17.41,512.0,11.19,peat/wetland,wetland/marsh,Basin sediment,True,none,marsh,0.8,open_westerly,False,True,strong,
H+56+33,marsh,wetland,modest,clay;peat;evaporite_host,village,"fresh water, adequate food",56,33,588.76,17.4,431.8,11.2,peat/wetland,wetland/marsh,Basin sediment,True,none,marsh,0.8,calm_interior,False,True,strong,
H+57+33,grassland,shallow_well,good,pasture,farmstead,strong food,57,33,99.97,16.293,627.7,14.38,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,7.19,open_westerly,False,False,moderate,pasture
H+58+33,grassland,shallow_well,good,pasture,town,"shallow well, strong food, route access",58,33,99.46,0.071,629.4,14.36,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,2.5,open_westerly,False,False,moderate,pasture
H+59+33,grassland,spring_line,good,pasture,town,"spring line, strong food, route access",59,33,98.95,4.191,630.8,14.32,loam,grassland/pasture,Craton granite/gneiss,False,none,spring_line,2.5,open_westerly,False,False,strong,pasture
H+60+33,ocean,ocean,modest,fisheries,none,ocean,60,33,-26.78,4.198,701.6,14.91,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+61+33,ocean,ocean,modest,fisheries,none,ocean,61,33,-15.42,0.7,709.4,14.85,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+62+33,ocean,ocean,modest,fisheries,none,ocean,62,33,-1.96,0.466,706.5,14.81,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+63+33,ocean,ocean,modest,fisheries,none,ocean,63,33,-3.0,0.696,700.9,14.79,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+64+33,ocean,ocean,modest,fisheries,none,ocean,64,33,-3.91,0.802,696.5,14.79,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+65+33,ocean,ocean,modest,fisheries,none,ocean,65,33,-8.26,0.947,689.6,14.8,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+66+33,ocean,ocean,modest,fisheries,none,ocean,66,33,-8.83,0.832,689.5,14.8,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+67+33,ocean,ocean,modest,fisheries,none,ocean,67,33,-7.46,0.576,700.4,14.81,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+68+33,ocean,ocean,modest,fisheries,none,ocean,68,33,-17.75,0.51,705.0,14.82,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+69+33,ocean,ocean,modest,fisheries,none,ocean,69,33,-20.24,0.906,703.3,14.84,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+70+33,ocean,ocean,modest,fisheries,none,ocean,70,33,-18.11,0.835,699.6,14.86,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+71+33,ocean,ocean,modest,fisheries,none,ocean,71,33,-7.78,0.67,684.5,14.9,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+72+33,ocean,ocean,modest,fisheries,none,ocean,72,33,-2.81,0.504,673.2,14.93,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+73+33,coast,major_river,modest,fisheries,town,"fresh water, route access, major river",73,33,4.86,0.475,598.5,14.9,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,strong,fisheries
H+74+33,coast,river,none,clay,farmstead,"fresh water, route access",74,33,19.11,0.475,617.4,14.76,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,strong,
H+75+33,coast,river,none,clay,farmstead,"fresh water, route access",75,33,19.62,0.229,618.4,14.71,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,strong,
H+76+33,coast,river,none,clay,farmstead,"fresh water, route access",76,33,24.23,0.361,609.6,14.64,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,strong,
H+77+33,coast,shallow_well,none,clay,none,no reliable fresh water; poor food; arid interior,77,33,34.23,0.58,613.7,14.55,sandy coastal,coastal scrub,Coastal sediment,False,none,shallow_well,7.6,open_westerly,False,False,strong,
H+78+33,coast,shallow_well,none,clay,none,no reliable fresh water; poor food; arid interior,78,33,49.13,0.585,627.0,14.48,sandy coastal,coastal scrub,Coastal sediment,False,none,shallow_well,7.85,open_westerly,False,False,strong,
H+79+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,79,33,63.16,0.468,638.4,14.46,sandy coastal,coastal scrub,Coastal sediment,False,none,dry,8.11,open_westerly,False,False,strong,
H+00+34,coast,major_river,modest,fisheries,town,"fresh water, route access, major river",0,34,7.72,0.538,838.8,15.65,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,moderate,fisheries
H+01+34,coast,shallow_well,none,none,farmstead,"shallow well, route access",1,34,10.25,0.503,844.5,15.63,loam,coastal scrub,Coastal sediment,False,none,shallow_well,2.5,open_westerly,False,False,moderate,
H+02+34,coast,river,none,none,farmstead,"fresh water, route access",2,34,19.93,0.897,848.4,15.58,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,moderate,
H+03+34,coast,shallow_well,none,none,none,no reliable fresh water; poor food; arid interior,3,34,30.81,1.001,831.2,15.52,sandy coastal,coastal scrub,Coastal sediment,False,none,shallow_well,6.41,open_westerly,False,False,moderate,
