id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock
H+53+32,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,53,32,22.0,0.2,733.6,14.59,clay basin,coastal scrub,Basin sediment
H+54+32,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,54,32,25.0,0.19,723.6,14.58,clay basin,coastal scrub,Basin sediment
H+55+32,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,55,32,28.0,0.18,727.7,14.57,clay basin,coastal scrub,Basin sediment
H+56+32,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,56,32,31.0,1.93,732.4,14.56,clay basin,coastal scrub,Basin sediment
H+57+32,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,57,32,35.0,1.91,722.3,14.52,clay basin,coastal scrub,Basin sediment
H+58+32,forest,none,good,timber,village,"adequate food, route access",58,32,92.0,1.9,702.5,14.13,clay basin,temperate forest,Basin sediment
H+59+32,forest,none,good,none,town,"fresh water, adequate food, route access",59,32,96.0,0.12,701.9,14.06,clay basin,temperate forest,Basin sediment
H+60+32,forest,none,good,timber,town,"fresh water, adequate food, route access",60,32,99.0,4.35,716.8,13.99,clay basin,temperate forest,Basin sediment
H+61+32,ocean,ocean,modest,fish,none,ocean,61,32,-28.0,4.25,799.6,14.56,none/ocean,none/ocean,Oceanic basalt
H+62+32,ocean,ocean,modest,fish,none,ocean,62,32,-14.0,0.47,805.9,14.52,none/ocean,none/ocean,Oceanic basalt
H+63+32,ocean,ocean,modest,fish,none,ocean,63,32,-16.0,0.51,807.6,14.5,none/ocean,none/ocean,Oceanic basalt
H+64+32,ocean,ocean,modest,fish,none,ocean,64,32,-21.0,0.59,797.5,14.49,none/ocean,none/ocean,Oceanic basalt
H+65+32,ocean,ocean,modest,fish,none,ocean,65,32,-24.0,0.68,783.7,14.49,none/ocean,none/ocean,Oceanic basalt
H+66+32,ocean,ocean,modest,fish,none,ocean,66,32,-18.0,0.38,777.4,14.49,none/ocean,none/ocean,Oceanic basalt
H+67+32,ocean,ocean,modest,fish,none,ocean,67,32,-18.0,0.51,775.8,14.5,none/ocean,none/ocean,Oceanic basalt
H+68+32,ocean,ocean,modest,fish,none,ocean,68,32,-25.0,0.58,780.1,14.51,none/ocean,none/ocean,Oceanic basalt
H+69+32,ocean,ocean,modest,fish,none,ocean,69,32,-31.0,0.44,786.6,14.53,none/ocean,none/ocean,Oceanic basalt
H+70+32,ocean,ocean,modest,fish,none,ocean,70,32,-31.0,0.44,783.7,14.56,none/ocean,none/ocean,Oceanic basalt
H+71+32,ocean,ocean,modest,fish,none,ocean,71,32,-23.0,0.52,766.8,14.6,none/ocean,none/ocean,Oceanic basalt
H+72+32,ocean,ocean,modest,fish,none,ocean,72,32,-14.0,0.56,755.4,14.65,none/ocean,none/ocean,Oceanic basalt
H+73+32,coast,none,none,none,farmstead,"fresh water, route access",73,32,3.0,0.56,699.6,14.64,sandy coastal,coastal scrub,Coastal sediment
H+74+32,coast,none,none,none,farmstead,"fresh water, route access",74,32,19.0,0.57,720.9,14.51,sandy coastal,coastal scrub,Coastal sediment
H+75+32,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,75,32,21.0,0.2,723.2,14.47,sandy coastal,coastal scrub,Coastal sediment
H+76+32,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,76,32,26.0,0.28,710.4,14.41,sandy coastal,coastal scrub,Coastal sediment
H+77+32,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,77,32,35.0,0.55,712.1,14.35,sandy coastal,coastal scrub,Coastal sediment
H+78+32,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,78,32,52.0,0.58,731.8,14.27,sandy coastal,coastal scrub,Coastal sediment
H+79+32,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,79,32,66.0,0.56,743.9,14.25,sandy coastal,coastal scrub,Coastal sediment
H+00+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,0,33,24.0,0.54,855.1,15.29,sandy coastal,coastal scrub,Coastal sediment
H+01+33,coast,none,none,none,farmstead,"fresh water, route access",1,33,16.0,1.18,859.9,15.35,sandy coastal,coastal scrub,Coastal sediment
H+02+33,coast,none,none,none,farmstead,"fresh water, route access",2,33,25.0,1.55,860.5,15.29,sandy coastal,coastal scrub,Coastal sediment
H+03+33,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,3,33,47.0,1.22,841.1,15.16,sandy coastal,coastal scrub,Coastal sediment
H+04+33,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,4,33,61.0,1.0,811.3,15.08,loam,coastal scrub,Craton granite/gneiss
H+05+33,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,5,33,76.0,1.26,795.8,15.01,loam,coastal scrub,Craton granite/gneiss
H+06+33,farmland,none,rich,none,village,"strong food, route access",6,33,93.0,0.88,785.2,14.93,loam,floodplain farmable,Craton granite/gneiss
H+07+33,farmland,none,rich,none,village,"strong food, route access",7,33,116.0,1.12,765.8,14.85,loam,floodplain farmable,Craton granite/gneiss
H+08+33,farmland,none,rich,none,village,"strong food, route access",8,33,120.0,0.41,738.5,14.9,loam,floodplain farmable,Craton granite/gneiss
H+09+33,farmland,none,rich,none,village,"strong food, route access",9,33,120.0,0.42,715.1,14.97,loam,floodplain farmable,Craton granite/gneiss
H+10+33,farmland,none,rich,none,village,"strong food, route access",10,33,120.0,0.58,711.2,15.0,loam,floodplain farmable,Craton granite/gneiss
H+11+33,farmland,none,rich,none,village,"strong food, route access",11,33,127.0,0.61,719.1,14.92,loam,floodplain farmable,Craton granite/gneiss
H+12+33,farmland,none,rich,none,village,"strong food, route access",12,33,135.0,0.48,719.1,14.78,loam,floodplain farmable,Craton granite/gneiss
H+13+33,farmland,none,rich,none,village,"strong food, route access",13,33,136.0,0.48,713.7,14.64,loam,floodplain farmable,Craton granite/gneiss
H+14+33,farmland,none,rich,none,village,"strong food, route access",14,33,138.0,0.41,711.1,14.48,loam,floodplain farmable,Craton granite/gneiss
H+15+33,farmland,none,rich,none,village,"strong food, route access",15,33,135.0,0.4,714.2,14.35,loam,floodplain farmable,Craton granite/gneiss
H+16+33,farmland,none,rich,none,village,"strong food, route access",16,33,140.0,0.56,713.4,14.17,loam,floodplain farmable,Craton granite/gneiss
H+17+33,farmland,none,rich,none,village,"strong food, route access",17,33,152.0,0.83,703.0,13.96,loam,floodplain farmable,Craton granite/gneiss
H+18+33,grassland,none,good,none,village,"strong food, route access",18,33,147.0,0.61,696.3,13.89,loam,grassland/pasture,Craton granite/gneiss
H+19+33,farmland,none,rich,none,village,"strong food, route access",19,33,129.0,0.61,707.0,13.91,loam,floodplain farmable,Craton granite/gneiss
H+20+33,farmland,river,rich,none,city-candidate,"fresh water, strong food, route access",20,33,114.0,0.48,723.4,13.94,loam,floodplain farmable,Craton granite/gneiss
H+21+33,farmland,none,rich,none,village,"strong food, route access",21,33,122.0,0.42,731.0,13.84,loam,floodplain farmable,Craton granite/gneiss
H+22+33,farmland,none,rich,none,village,"strong food, route access",22,33,118.0,0.48,736.1,13.85,loam,floodplain farmable,Craton granite/gneiss
H+23+33,farmland,none,rich,none,village,"strong food, route access",23,33,103.0,0.48,741.4,13.92,loam,floodplain farmable,Craton granite/gneiss
H+24+33,lake,lake,modest,fish,none,open water (lake/inland sea),24,33,95.0,3.07,754.3,13.92,loam,none/ocean,Suture metamorphic
H+25+33,farmland,major_river,rich,fish,city-candidate,"fresh water, strong food, route access, major river",25,33,180.0,5.25,764.4,13.28,loam,floodplain farmable,Suture metamorphic
H+26+33,farmland,river,rich,none,town,"fresh water, strong food, route access",26,33,329.0,6.6,766.0,12.23,loam,floodplain farmable,Suture metamorphic
H+27+33,farmland,river,rich,none,town,"fresh water, strong food, route access",27,33,525.0,7.49,841.4,10.89,loam,floodplain farmable,Suture metamorphic
H+28+33,farmland,river,rich,none,town,"fresh water, strong food, route access",28,33,750.0,8.78,1002.2,9.39,loam,floodplain farmable,Suture metamorphic
H+29+33,forest,river,good,none,town,"fresh water, adequate food, route access",29,33,1013.0,8.78,1241.8,7.65,loam,temperate forest,Suture metamorphic
H+30+33,steppe,river,modest,none,village,"fresh water, route access",30,33,1255.0,9.7,1393.5,6.06,loam,shrub/steppe,Suture metamorphic
H+31+33,hills,river,modest,none,village,"fresh water, adequate food, route access",31,33,1546.0,10.14,1798.8,4.16,mountain thin,boreal forest,Suture metamorphic
H+32+33,high_mountains,none,modest,none,none,no reliable fresh water,32,33,1849.0,10.33,1922.3,2.18,mountain thin,boreal forest,Suture metamorphic
H+33+33,high_mountains,none,none,none,none,no reliable fresh water; poor food; arid interior,33,33,2158.0,10.31,1976.6,0.17,mountain thin,alpine tundra,Suture metamorphic
H+34+33,high_mountains,none,modest,none,none,no reliable fresh water,34,33,1950.0,10.59,546.8,1.52,mountain thin,boreal forest,Suture metamorphic
H+35+33,hills,none,modest,none,none,no reliable fresh water,35,33,1641.0,10.31,399.8,3.55,mountain thin,shrub/steppe,Suture metamorphic
H+36+33,grassland,none,good,none,farmstead,strong food,36,33,1345.0,9.86,489.4,5.49,loam,grassland/pasture,Suture metamorphic
H+37+33,grassland,none,good,none,farmstead,strong food,37,33,1106.0,8.4,616.7,7.07,loam,grassland/pasture,Suture metamorphic
H+38+33,grassland,none,good,none,farmstead,strong food,38,33,864.0,8.59,688.7,8.67,loam,grassland/pasture,Suture metamorphic
H+39+33,forest,none,good,none,farmstead,adequate food,39,33,629.0,8.36,747.5,10.21,clay basin,temperate forest,Basin sediment
H+40+33,forest,none,good,timber|clay,farmstead,adequate food,40,33,405.0,12.33,791.9,11.68,clay basin,temperate forest,Basin sediment
H+41+33,forest,none,good,timber|clay,farmstead,"adequate food, route access",41,33,224.0,7.1,777.5,12.88,clay basin,temperate forest,Basin sediment
H+42+33,forest,none,good,timber|clay,farmstead,"adequate food, route access",42,33,89.0,5.64,761.8,13.77,clay basin,temperate forest,Basin sediment
H+43+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,43,33,33.0,2.76,761.5,14.14,clay basin,coastal scrub,Basin sediment
H+44+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,44,33,30.0,2.05,785.7,14.17,clay basin,coastal scrub,Basin sediment
H+45+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,45,33,28.0,2.06,797.0,14.21,clay basin,coastal scrub,Basin sediment
H+46+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,46,33,26.0,0.28,777.8,14.29,clay basin,coastal scrub,Basin sediment
H+47+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,47,33,24.0,0.28,757.8,14.41,clay basin,coastal scrub,Basin sediment
H+48+33,coast,none,none,evaporite_host,none,no reliable fresh water; poor food; arid interior,48,33,23.0,0.27,748.7,14.53,clay basin,coastal scrub,Basin sediment
H+49+33,coast,none,none,evaporite_host,none,no reliable fresh water; poor food; arid interior,49,33,23.0,0.25,738.4,14.65,clay basin,coastal scrub,Basin sediment
H+50+33,coast,none,none,evaporite_host,none,no reliable fresh water; poor food; arid interior,50,33,23.0,0.24,734.9,14.75,clay basin,coastal scrub,Basin sediment
H+51+33,coast,none,none,evaporite_host,none,no reliable fresh water; poor food; arid interior,51,33,24.0,0.23,731.7,14.8,clay basin,coastal scrub,Basin sediment
H+52+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,52,33,26.0,0.23,724.6,14.82,clay basin,coastal scrub,Basin sediment
H+53+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,53,33,28.0,0.22,722.7,14.82,clay basin,coastal scrub,Basin sediment
H+54+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,54,33,30.0,1.97,723.5,14.81,clay basin,coastal scrub,Basin sediment
H+55+33,coast,none,none,evaporite_host|clay,none,no reliable fresh water; poor food; arid interior,55,33,33.0,1.96,720.8,14.81,clay basin,coastal scrub,Basin sediment
H+56+33,forest,none,good,timber|clay,village,"adequate food, route access",56,33,89.0,1.93,716.5,14.45,clay basin,temperate forest,Basin sediment
H+57+33,forest,none,good,timber|clay,village,"adequate food, route access",57,33,93.0,1.91,714.8,14.42,clay basin,temperate forest,Basin sediment
H+58+33,forest,none,good,timber|clay,town,"fresh water, adequate food, route access",58,33,96.0,0.13,715.9,14.38,clay basin,temperate forest,Basin sediment
H+59+33,forest,none,good,timber|clay,town,"fresh water, adequate food, route access",59,33,99.0,4.19,716.9,14.32,clay basin,temperate forest,Basin sediment
H+60+33,ocean,ocean,modest,fish,none,ocean,60,33,-27.0,4.2,795.8,14.91,none/ocean,none/ocean,Oceanic basalt
H+61+33,ocean,ocean,modest,fish,none,ocean,61,33,-15.0,0.7,804.9,14.85,none/ocean,none/ocean,Oceanic basalt
H+62+33,ocean,ocean,modest,fish,none,ocean,62,33,-2.0,0.47,801.9,14.81,none/ocean,none/ocean,Oceanic basalt
H+63+33,ocean,ocean,modest,fish,none,ocean,63,33,-3.0,0.7,795.8,14.79,none/ocean,none/ocean,Oceanic basalt
H+64+33,ocean,ocean,modest,fish,none,ocean,64,33,-4.0,0.8,791.0,14.79,none/ocean,none/ocean,Oceanic basalt
H+65+33,ocean,ocean,modest,fish,none,ocean,65,33,-8.0,0.95,783.5,14.8,none/ocean,none/ocean,Oceanic basalt
H+66+33,ocean,ocean,modest,fish,none,ocean,66,33,-9.0,0.83,783.6,14.8,none/ocean,none/ocean,Oceanic basalt
H+67+33,ocean,ocean,modest,fish,none,ocean,67,33,-7.0,0.58,796.2,14.81,none/ocean,none/ocean,Oceanic basalt
H+68+33,ocean,ocean,modest,fish,none,ocean,68,33,-18.0,0.51,801.8,14.82,none/ocean,none/ocean,Oceanic basalt
H+69+33,ocean,ocean,modest,fish,none,ocean,69,33,-20.0,0.91,800.1,14.84,none/ocean,none/ocean,Oceanic basalt
H+70+33,ocean,ocean,modest,fish,none,ocean,70,33,-18.0,0.83,796.2,14.86,none/ocean,none/ocean,Oceanic basalt
H+71+33,ocean,ocean,modest,fish,none,ocean,71,33,-8.0,0.67,779.1,14.9,none/ocean,none/ocean,Oceanic basalt
H+72+33,ocean,ocean,modest,fish,none,ocean,72,33,-3.0,0.5,766.5,14.93,none/ocean,none/ocean,Oceanic basalt
H+73+33,coast,none,none,none,farmstead,"fresh water, route access",73,33,5.0,0.47,711.0,14.89,sandy coastal,coastal scrub,Coastal sediment
H+74+33,coast,none,none,clay,farmstead,"fresh water, route access",74,33,19.0,0.47,732.3,14.77,sandy coastal,coastal scrub,Coastal sediment
H+75+33,lake,lake,modest,clay|fish,none,open water (lake/inland sea),75,33,18.0,0.28,731.6,14.72,sandy coastal,none/ocean,Coastal sediment
H+76+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,76,33,24.0,0.36,718.6,14.64,sandy coastal,coastal scrub,Coastal sediment
H+77+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,77,33,34.0,0.58,720.5,14.55,sandy coastal,coastal scrub,Coastal sediment
H+78+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,78,33,49.0,0.56,732.8,14.48,sandy coastal,coastal scrub,Coastal sediment
H+79+33,coast,none,none,clay,none,no reliable fresh water; poor food; arid interior,79,33,63.0,0.47,743.0,14.46,sandy coastal,coastal scrub,Coastal sediment
H+00+34,coast,river,none,none,farmstead,"fresh water, route access",0,34,8.0,0.54,853.6,15.65,sandy coastal,coastal scrub,Coastal sediment
H+01+34,coast,none,none,none,farmstead,"fresh water, route access",1,34,10.0,0.5,861.6,15.64,sandy coastal,coastal scrub,Coastal sediment
H+02+34,coast,none,none,none,farmstead,"fresh water, route access",2,34,20.0,0.9,867.8,15.58,sandy coastal,coastal scrub,Coastal sediment
H+03+34,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,3,34,31.0,1.0,852.4,15.52,sandy coastal,coastal scrub,Coastal sediment
H+04+34,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,4,34,38.0,1.26,826.7,15.49,loam,coastal scrub,Craton granite/gneiss
H+05+34,coast,none,none,none,none,no reliable fresh water; poor food; arid interior,5,34,68.0,1.19,813.0,15.31,loam,coastal scrub,Craton granite/gneiss
H+06+34,farmland,none,rich,none,village,"strong food, route access",6,34,83.0,1.12,801.0,15.24,loam,floodplain farmable,Craton granite/gneiss
H+07+34,farmland,none,rich,none,village,"strong food, route access",7,34,111.0,1.16,780.2,15.12,loam,floodplain farmable,Craton granite/gneiss
H+08+34,farmland,none,rich,none,village,"strong food, route access",8,34,116.0,0.71,749.6,15.16,loam,floodplain farmable,Craton granite/gneiss
H+09+34,farmland,none,rich,none,village,"strong food, route access",9,34,116.0,0.45,723.6,15.21,loam,floodplain farmable,Craton granite/gneiss
H+10+34,farmland,river,rich,greenstone_metals,none,excellent site left empty on purpose,10,34,109.0,0.6,722.2,15.28,loam,floodplain farmable,Craton granite/gneiss
H+11+34,farmland,none,rich,none,village,"strong food, route access",11,34,122.0,0.69,730.4,15.16,loam,floodplain farmable,Craton granite/gneiss
H+12+34,farmland,none,rich,none,village,"strong food, route access",12,34,124.0,0.39,721.3,15.05,loam,floodplain farmable,Craton granite/gneiss
H+13+34,farmland,none,rich,none,village,"strong food, route access",13,34,127.0,0.46,706.4,14.9,loam,floodplain farmable,Craton granite/gneiss
H+14+34,farmland,none,rich,none,village,"strong food, route access",14,34,131.0,0.58,701.5,14.72,loam,floodplain farmable,Craton granite/gneiss
